Unit,Plot,Class,Azimuth,Distance,Code,DBH,Height
2,G3,S,186,2.88,SUM,4.4,(blank)
2,I2,S,31,1.67,SUM,4.2,(blank)
2,B6,S,344,5.4,BLO,4,(blank)
2,F3,S,265,5.5,SUM,3.9,(blank)
2,F6,S,82,8.35,IRO,3.9,(blank)
2,J2,S,21,3.49,BAS,3.9,(blank)
2,E3,S,208,6.95,REM,3.8,(blank)
2,D7,S,280,5.73,REM,3.7,(blank)
2,G4,S,195,4.11,REM,3.7,(blank)
2,F3,S,169,7.47,SUM,3.6,(blank)
2,F6,D,NA,NA,SUM,,(blank)
2,I3,D,NA,NA,FLD,,(blank)
2,K3,D,NA,NA,TUP,,
2,G3,S,210,5.9,SUM,4.5,(blank)
2,D7,S,97,5.68,TUP,4,(blank)
2,M3,O,148,6.83,MUS,4,(blank)
2,P4,S,294,5.69,IRO,4,(blank)
2,G7,S,235,3.25,PIH,3.9,(blank)
2,H4,S,98,7.71,SUM,3.9,(blank)
2,F7,S,274,8.04,NRO,3.8,(blank)
2,E1,S,200,6.04,SUM,3.7,(blank)
2,D1,S,127,0.96,SUM,3.6,(blank)
2,L3,S,262,7.91,AMB,3.6,(blank)
2,R6,S,291,5.35,SUM,3.5,(blank)
2,F2,S,56,6.53,REM,2.7,(blank)
2,C7,D,NA,NA,TUP,,(blank)
2,I3,D,NA,NA,SAS,,(blank)
2,I6,S,NA,NA,UNK,,(blank)
2,E6,S,237,5.89,AMB,4.2,(blank)
2,D5,S,81,4.89,AMB,4.1,(blank)
2,R6,S,NA,NA,AMB,4.1,(blank)
2,A6,S,278,7.05,REM,4,(blank)
2,F7,S,25,8.31,REM,4,(blank)
2,G6,S,261,6.52,AMB,4,(blank)
2,C1,S,105,5.95,SUM,3.9,(blank)
2,C7,S,290,6.69,MUS,3.9,(blank)
2,F7,S,25,1.99,REM,3.9,(blank)
2,M3,O,340,2.99,MUS,3.9,(blank)
2,E7,S,260,7.48,REM,3.8,(blank)
2,I5,S,218,4.2,SUM,3.7,(blank)
2,K6,S,182,6.83,SUM,3.7,(blank)
2,A6,S,317,6.14,EWP,3.6,(blank)
2,F4,S,250,7.07,BLG,3.6,(blank)
2,F7,S,250,7.71,SCO,3.6,(blank)
2,C7,D,NA,5.21,BLC,,(blank)
2,D3,D,NA,NA,REM,,(blank)
2,E7,D,NA,NA,SMC,,(blank)
2,F6,D,NA,NA,SUM,,(blank)
2,G6,D,106,NA,SAS,,(blank)
2,K3,D,NA,NA,SUM,,
2,L4,D,NA,NA,AMB,,(blank)
2,B4,O,180,4.94,SUM,5.5,14.2
2,C7,S,244,8.16,AMB,4.4,(blank)
2,H3,S,106,4.65,AMB,4.3,(blank)
2,G6,S,87,2.81,REM,4,(blank)
2,Q4,S,214,4.26,BAS,3.9,(blank)
2,E3,S,103,5.53,SUM,3.7,(blank)
2,F7,S,320,6.8,NRO,3.7,(blank)
2,G6,S,26,8.5,SAS,3.7,(blank)
2,D3,S,159,7.55,BLG,3.6,(blank)
2,D7,S,330,3.51,REM,3.6,(blank)
2,C7,S,151,8.79,IRO,3.5,(blank)
2,F7,S,20,2.2,REM,3.5,(blank)
2,J6,S,135,4.69,SHH,3.5,(blank)
2,D1,S,42,3.41,SUM,3.4,(blank)
2,G7,S,310,6.35,FLD,3.4,(blank)
2,G5,S,25,5.79,SUM,3.3,(blank)
2,G7,S,153,4.17,FLD,3.3,(blank)
2,P5,O,132,2.74,SUM,3.1,(blank)
2,B5,D,NA,NA,FLD,,(blank)
2,D3,D,NA,NA,REM,,(blank)
2,S5,D,NA,NA,AMB,,NA
2,C7,S,106,3.39,BLO,4.5,(blank)
2,C7,S,299,8.67,REM,4.1,(blank)
2,D5,S,223,2.14,AMB,4.1,(blank)
2,F4,S,310,6.87,REM,3.8,(blank)
2,J2,S,282,8.83,AME,3.7,(blank)
2,F6,S,41,7.71,SUM,3.6,(blank)
2,J6,S,19,7.84,FLD,3.6,(blank)
2,M3,O,48,7.06,MUS,3.6,(blank)
2,Q4,S,275,7.02,REE,3.5,(blank)
2,E7,S,155,7.38,WHO,3.4,(blank)
2,C7,S,119,6.72,MUS,3.3,(blank)
2,E1,S,169,8.03,WHA,3.3,(blank)
2,N4,S,318,6.79,SUM,3.1,(blank)
2,C7,D,NA,NA,TUP,,(blank)
2,E5,D,NA,NA,FLD,,(blank)
2,E7,D,NA,NA,FLD,,(blank)
2,F7,D,NA,NA,BLG,,(blank)
2,K3,D,NA,NA,MUS,,
2,O5,D,NA,NA,TUP,,(blank)
2,P5,D,NA,NA,TUP,,(blank)
2,R6,D,NA,NA,SUM,,(blank)
2,S5,D,NA,NA,SUM,,NA
2,G6,S,39,1.99,REM,4.4,(blank)
2,H7,S,60,3.71,MUS,4,(blank)
2,D5,S,54,4.62,AMB,3.8,(blank)
2,F7,S,4,5.61,NRO,3.8,(blank)
2,I2,S,328,8.31,SUM,3.8,(blank)
2,C5,S,20,3.85,AMB,3.7,(blank)
2,B5,S,9,4,REM,3.6,(blank)
2,G3,S,286,5.69,SUM,3.6,(blank)
2,B6,S,90,2.85,SAS,3.5,(blank)
2,D7,S,335,6.64,SAS,3.5,(blank)
2,K4,S,276,6.16,AMB,3.5,(blank)
2,F3,S,222,4.68,SUM,3.4,(blank)
2,E1,S,6,6.04,SUM,3.3,(blank)
2,K4,S,310,5.36,AMB,3.3,(blank)
2,C6,S,300,8.02,FLD,3.2,
2,D7,S,205,3.63,FLD,3.2,(blank)
2,E7,S,77,4.5,REM,3.2,(blank)
2,Q7,S,140,6.29,SUM,3.2,(blank)
2,S5,S,125,6.21,REM,3.2,(blank)
2,J6,S,52,5.59,FLD,3.1,(blank)
2,R6,S,62,7.49,SUM,3.1,(blank)
2,C7,D,NA,5.92,BLO,,(blank)
2,F7,D,NA,NA,REM,,(blank)
2,L4,D,NA,NA,IRO,,(blank)
2,Q7,D,NA,NA,SUM,,(blank)
2,R6,D,NA,NA,SAS,,(blank)
2,O4,S,68,4.73,AMB,3.7,(blank)
2,G5,S,20,2.44,SUM,3.6,(blank)
2,N4,S,320,6.86,SUM,3.5,(blank)
2,K4,S,166,6.7,REM,3.4,(blank)
2,M3,O,92,3.77,AMB,3.4,(blank)
2,E7,S,106,6.76,NRO,3.2,(blank)
2,G3,S,84,6.22,SUM,3.2,(blank)
2,F3,S,55,2.1,SHH,3.1,(blank)
2,F7,S,323,3.27,REM,3.1,(blank)
2,L5,S,276,8.22,SUM,3,(blank)
2,N4,S,230,4.85,REE,2.2,(blank)
2,E6,D,NA,NA,FLD,,(blank)
2,F6,D,NA,NA,SUM,,(blank)
2,F7,D,NA,NA,SAS,,(blank)
2,F7,D,209,NA,REM,,(blank)
2,J5,D,NA,NA,FLD,,(blank)
2,K6,D,NA,NA,FLD,,(blank)
2,O5,D,NA,NA,TUP,,(blank)
2,F6,S,164,5.54,REM,4.1,(blank)
2,A6,S,85,7.3,REM,3.6,(blank)
2,D7,S,84,6.44,SAS,3.5,(blank)
2,F6,S,268,5,REM,3.5,(blank)
2,F7,S,104,3.31,REM,3.4,(blank)
2,F7,S,323,3.38,REM,3.3,(blank)
2,P6,S,70,8.5,AMB,3.3,(blank)
2,E3,S,243,2.9,REM,3.2,(blank)
2,H7,S,248,4.52,PIH,3.2,(blank)
2,E7,S,102,8.11,NRO,3.1,(blank)
2,F1,S,251,7.84,SUM,3.1,(blank)
2,G7,S,84,5.46,SAS,3.1,(blank)
2,G7,S,270,3.57,FLD,3.1,(blank)
2,L5,S,230,5.06,SUM,3.1,(blank)
2,E5,S,46,8.8,IRO,3,
2,F7,S,279,7.62,SCO,3,(blank)
2,D1,D,NA,NA,SHH,,(blank)
2,F6,D,NA,NA,SUM,,(blank)
2,F7,D,NA,NA,NRO,,(blank)
2,I6,D,NA,NA,SAS,,(blank)
2,J2,D,NA,NA,SUM,,(blank)
2,K4,D,NA,NA,SUM,,(blank)
2,K6,D,NA,NA,FLD,,(blank)
2,L4,D,NA,NA,AMB,,(blank)
2,M3,D,NA,NA,REE,,(blank)
2,O4,S,225,4.7,AMB,3.7,(blank)
2,P4,S,150,5.26,AMB,3.7,(blank)
2,D5,S,223,7.08,AMB,3.6,(blank)
2,H7,S,186,6.93,REM,3.4,(blank)
2,D7,S,351,1.04,REM,3.2,(blank)
2,C7,S,263,2.92,FLD,3.1,(blank)
2,D5,S,100,7.03,AMB,3.1,(blank)
2,D7,S,334,6.46,REM,3.1,(blank)
2,F3,S,234,7.97,SUM,3.1,(blank)
2,F7,S,145,3.7,REM,3,(blank)
2,G3,S,21,8.23,SUM,3,(blank)
2,H7,S,144,6.59,MUS,3,(blank)
2,J3,S,160,7.89,SUM,3,(blank)
2,L3,S,285,7.22,MUS,3,(blank)
2,E7,S,63,5.4,REM,2.9,(blank)
2,F3,S,154,6.24,SUM,2.9,(blank)
2,E7,S,210,7.68,FLD,2.7,(blank)
2,F1,S,326,2.15,WIT,2.7,(blank)
2,C7,D,NA,NA,SAS,,(blank)
2,C7,D,NA,NA,BAS,,(blank)
2,C7,D,NA,NA,FLD,,(blank)
2,E7,D,NA,NA,SAS,,(blank)
2,F7,D,NA,NA,SAS,,(blank)
2,H7,D,NA,NA,MUS,,(blank)
2,I2,D,NA,NA,FLD,,(blank)
2,K6,D,NA,NA,FLD,,(blank)
2,L4,D,NA,NA,AMB,,(blank)
2,O4,D,NA,NA,BAS,,NA
2,O5,D,NA,NA,TUP,,(blank)
2,F7,S,144,3.47,REM,3.5,(blank)
2,F6,S,164,2.53,REM,3.3,(blank)
2,G6,S,76,7.55,REM,3.3,(blank)
2,J2,S,352,8.09,SUM,3.3,(blank)
2,E6,S,15,8.05,PIH,3.2,(blank)
2,B5,S,213,2.75,REM,3.1,(blank)
2,D7,S,344,2.17,REM,3.1,(blank)
2,L3,S,341,3.97,SUM,3,(blank)
2,B5,S,20,8.4,BLG,2.9,(blank)
2,D3,S,215,2.17,SUM,2.9,(blank)
2,F7,S,33,5.71,REM,2.9,(blank)
2,E5,S,356,7.88,FLD,2.8,(blank)
2,F3,S,126,6.49,SUM,2.8,(blank)
2,G4,S,92,8.38,SUM,2.8,(blank)
2,P5,O,213,5.4,SUM,2.6,(blank)
2,G7,S,70,5.35,FLD,2.5,(blank)
2,A5,D,NA,NA,SUM,,(blank)
2,F5,D,NA,NA,SUM,,(blank)
2,F5,D,NA,NA,SUM,,(blank)
2,I6,D,NA,NA,SAS,,(blank)
2,N4,D,NA,NA,SAS,,(blank)
2,P5,D,NA,NA,TUP,,(blank)
2,P6,D,NA,NA,SUM,,(blank)
2,Q7,D,NA,NA,SUM,,(blank)
2,S5,D,NA,NA,MUS,,NA
2,H6,S,15,8.33,SUM,4.5,(blank)
2,I6,S,2,7.73,REM,4.2,(blank)
2,F7,S,69,7.3,AMB,3.6,(blank)
2,C5,S,172,7.53,AMB,3.3,(blank)
2,H3,S,235,7.34,BLG,3.3,(blank)
2,P4,S,276,7.05,SUM,3.3,(blank)
2,F7,S,52,6.28,SAS,3.1,(blank)
2,D6,S,355,6.37,REM,2.9,(blank)
2,F7,S,25,5.07,IRO,2.9,(blank)
2,J2,S,293,8.15,SUM,2.9,(blank)
2,M3,O,71,8.37,WHA,2.9,(blank)
2,M3,O,123,7.16,WIT,2.9,(blank)
2,S5,S,317,5.25,AMB,2.9,(blank)
2,F7,S,NA,4.81,REM,2.8,(blank)
2,H3,S,113,6.79,BAS,2.8,(blank)
2,K3,S,5,8.17,WIT,2.8,
2,O5,S,100,6.84,IRO,2.7,(blank)
2,G6,S,262,3.04,REM,2.2,(blank)
2,B5,D,NA,NA,IRO,,(blank)
2,C7,D,NA,NA,MUS,,(blank)
2,D7,D,NA,NA,NRO,,(blank)
2,E7,D,NA,8.59,FLD,,(blank)
2,E7,D,NA,NA,SAS,,(blank)
2,O5,D,NA,NA,TUP,,(blank)
2,P5,D,NA,NA,TUP,,(blank)
2,Q4,D,NA,NA,REE,,NA
2,S5,D,NA,NA,REE,,NA
2,B4,S,254,1.01,SUM,3.9,(blank)
2,B6,S,230,1.78,SAS,3.2,(blank)
2,I2,S,268,6.22,WIT,3.1,(blank)
2,N4,S,165,5.01,REE,3.1,(blank)
2,O4,S,120,7.45,AMB,3.1,(blank)
2,C7,S,152,5.98,MUS,3,(blank)
2,G6,S,44,1.98,REM,3,(blank)
2,H3,S,95,6.45,AMB,3,(blank)
2,P4,S,220,7.94,AMB,3,(blank)
2,G3,S,243,8.34,SUM,2.9,(blank)
2,J4,S,21,7.94,SUM,2.9,(blank)
2,K4,S,300,7.75,AMB,2.8,(blank)
2,F7,S,335,6.8,NRO,2.7,(blank)
2,G3,S,160,8.12,SUM,2.7,(blank)
2,M4,S,90,3.09,SUM,2.7,(blank)
2,C7,S,3,4.9,MUS,2.6,(blank)
2,D7,S,265,7.12,FLD,2.6,(blank)
2,E3,S,224,6.28,REM,2.6,(blank)
2,F3,S,17,5.31,SUM,2.6,(blank)
2,S5,S,259,2.64,SUM,2.5,(blank)
2,A6,D,NA,NA,SCO,,(blank)
2,B6,D,NA,NA,FLD,,(blank)
2,C7,D,NA,NA,WIT,,(blank)
2,C7,D,NA,4.93,MUS,,(blank)
2,D7,D,NA,NA,FLD,,(blank)
2,E1,D,NA,NA,SUM,,(blank)
2,E7,D,NA,NA,SAS,,(blank)
2,F4,D,NA,NA,SUM,,NA
2,G6,D,NA,NA,CHO,,(blank)
2,Q6,D,NA,NA,REM,,(blank)
2,R5,D,NA,NA,SUM,,(blank)
2,R6,D,NA,NA,SAS,,(blank)
2,S5,D,NA,NA,SUM,,(blank)
2,S5,D,NA,NA,SUM,,(blank)
2,B4,S,261,7.83,AMB,3.7,(blank)
2,G6,S,322,5.82,AMB,3.6,(blank)
2,H6,S,328,7.03,SUM,3.5,(blank)
2,D7,S,60,7.57,NRO,3,(blank)
2,E6,S,180,8.07,REM,3,(blank)
2,H4,S,353,8.47,SUM,3,(blank)
2,E3,S,46,5.5,AMB,2.9,(blank)
2,J4,S,35,7.96,BLG,2.9,(blank)
2,D7,S,160,2.19,FLD,2.8,(blank)
2,F6,S,343,7.31,SUM,2.8,(blank)
2,M3,S,349,0.93,MUS,2.8,(blank)
2,D3,S,309,6.4,AMB,2.7,(blank)
2,D7,S,95,3.7,REM,2.7,(blank)
2,F6,S,221,1.92,IRO,2.7,(blank)
2,F7,S,124,6.36,REM,2.7,(blank)
2,S5,S,98,6.23,SUM,2.7,(blank)
2,C7,S,152,5.98,MUS,2.6,(blank)
2,E6,S,315,4.23,REM,2.6,(blank)
2,I6,S,290,5.56,SHH,2.6,(blank)
2,J2,S,345,4.28,REE,2.6,(blank)
2,F3,S,219,8.43,SUM,2.5,(blank)
2,F7,S,265,7.21,REM,2.5,(blank)
2,G5,S,22,8.59,SUM,2.5,(blank)
2,H2,S,185,4.55,SUM,2.5,(blank)
2,H3,S,333,8.34,SUM,2.5,(blank)
2,C5,D,NA,NA,FLD,,(blank)
2,C6,D,NA,NA,REM,,
2,D7,D,NA,NA,SAS,,(blank)
2,F7,D,NA,NA,SMC,,(blank)
2,F7,D,NA,NA,SMC,,(blank)
2,G2,D,NA,NA,SUM,,(blank)
2,G4,D,NA,NA,REM,,NA
2,I4,D,NA,NA,AMB,,(blank)
2,J5,D,NA,NA,REM,,(blank)
2,N4,D,NA,NA,TUP,,(blank)
2,S5,D,NA,NA,REM,,NA
2,A6,S,160,4.22,AMB,3.9,(blank)
2,C7,S,245,4.78,MUS,3.1,(blank)
2,P4,S,325,3.91,AMB,3,(blank)
2,Q4,S,142,7.46,MUS,3,(blank)
2,I6,S,343,4.52,AMB,2.9,(blank)
2,J5,S,300,6.42,SUM,2.9,(blank)
2,D7,S,154,4.1,SAS,2.8,(blank)
2,H7,S,184,6.08,MUS,2.8,(blank)
2,J6,S,173,8.61,FLD,2.8,(blank)
2,D7,S,84,4.95,NRO,2.7,(blank)
2,G6,S,284,8.56,BLO,2.7,(blank)
2,Q4,S,203,3.83,REE,2.7,(blank)
2,F7,S,35,8.39,BLG,2.6,(blank)
2,H7,S,74,5.78,SUM,2.6,(blank)
2,L3,S,60,2.92,SUM,2.6,(blank)
2,C1,S,335,4.13,REE,2.5,(blank)
2,F3,S,65,3.87,SUM,2.5,(blank)
2,G2,S,138,7.27,SUM,2.5,(blank)
2,G6,S,43,1.77,REM,2.5,(blank)
2,J2,S,10,7.64,SUM,2.5,(blank)
2,J2,S,128,3.95,SUM,2.5,(blank)
2,K3,S,5,8.21,WIT,2.5,
2,F1,S,244,5.61,WIT,2.4,(blank)
2,K4,S,180,2.31,AMB,2.2,(blank)
2,G6,S,67,5.97,SAS,2,(blank)
2,B4,D,NA,NA,REM,,(blank)
2,B4,,NA,NA,SUM,,(blank)
2,C7,D,NA,6.18,BLC,,(blank)
2,D7,D,NA,NA,DWS,,(blank)
2,F7,D,NA,NA,FLD,,(blank)
2,F7,D,NA,NA,BLO,,(blank)
2,G6,D,118,4.69,BLO,,(blank)
2,G6,D,NA,NA,FLD,,(blank)
2,I6,D,NA,NA,SAS,,(blank)
2,J4,D,NA,NA,FLD,,(blank)
2,K6,D,NA,NA,FLD,,(blank)
2,L4,D,NA,NA,AMB,,(blank)
2,O5,D,NA,NA,REE,,(blank)
2,Q4,D,NA,NA,REE,,NA
2,I6,S,5,7.97,REM,3.2,(blank)
2,H6,S,337,8.17,SUM,3,(blank)
2,A6,S,217,6.97,FLD,2.9,(blank)
2,G6,S,56,5.45,AMB,2.9,10
2,C7,S,14,6.57,AMB,2.8,(blank)
2,G6,S,238,3.89,SAS,2.8,(blank)
2,I2,S,268,6.78,WIT,2.8,(blank)
2,R6,S,256,8.07,SAS,2.8,(blank)
2,J6,S,74,4.09,FLD,2.6,(blank)
2,B5,S,224,3.47,AMB,2.5,(blank)
2,D7,S,301,8.25,SAS,2.5,(blank)
2,E6,S,18,7.55,FLD,2.5,(blank)
2,F7,S,153,6.2,WIT,2.5,(blank)
2,L3,S,104,6.46,SUM,2.5,(blank)
2,C1,S,20,5.8,REE,2.4,(blank)
2,E7,S,126,3.85,FLD,2.4,(blank)
2,F7,S,180,0.92,REM,2.4,(blank)
2,G2,S,240,5.65,SUM,2.4,(blank)
2,I2,S,115,8.51,AMB,2.4,(blank)
2,D1,S,172,2.23,SUM,2.3,(blank)
2,A5,D,NA,NA,SUM,,(blank)
2,D7,D,NA,NA,SAS,,(blank)
2,E3,D,NA,NA,REM,,(blank)
2,E7,D,NA,6.39,FLD,,(blank)
2,F7,D,NA,NA,FLD,,(blank)
2,G7,D,NA,8.09,FLD,,(blank)
2,H7,D,NA,NA,MUS,,(blank)
2,J6,D,NA,NA,SAS,,(blank)
2,K3,D,NA,NA,WIT,,
2,N4,D,NA,NA,TUP,,(blank)
2,O4,D,NA,NA,FLD,,NA
2,G7,S,171,7.67,AMB,4.2,(blank)
2,I2,S,192,7.71,SUM,3.4,(blank)
2,I6,S,20,4.83,CHO,3,(blank)
2,K4,S,163,4.59,SUM,2.9,(blank)
2,Q4,S,240,6.33,MUS,2.8,(blank)
2,C6,S,275,5.49,REM,2.7,
2,D7,S,100,5.81,AMB,2.7,(blank)
2,I4,S,256,8.43,SAS,2.7,(blank)
2,Q6,S,248,6.73,AMB,2.7,(blank)
2,B6,S,10,8.26,SAS,2.6,(blank)
2,G6,S,119,8.61,SAS,2.6,(blank)
2,K4,S,120,6.98,SUM,2.6,(blank)
2,Q4,S,317,6.03,MUS,2.6,(blank)
2,R6,S,14,8.21,AMB,2.6,(blank)
2,F7,S,103,6.26,REM,2.5,(blank)
2,H3,S,215,6.73,AMB,2.5,(blank)
2,D6,S,20,2.1,REM,2.4,(blank)
2,D7,S,225,6.54,TUP,2.4,(blank)
2,G7,S,84,8.11,REM,2.4,(blank)
2,H3,S,315,8.79,SUM,2.4,(blank)
2,C6,S,106,4.81,CHO,2.3,
2,F1,S,246,5.64,WIT,2.3,(blank)
2,F7,S,180,1.18,REM,2.3,(blank)
2,G6,S,94,2.21,REM,2.3,(blank)
2,H7,S,230,3.37,MUS,2.3,(blank)
2,K3,S,232,8.16,SUM,2.3,
2,K4,S,60,5.4,SUM,2.3,(blank)
2,F1,S,327,1.88,WIT,2.2,(blank)
2,C6,D,NA,NA,SAS,,
2,D3,SS,NA,NA,REM,,(blank)
2,D7,D,NA,NA,TUP,,(blank)
2,G7,D,NA,3.65,FLD,,(blank)
2,H2,D,NA,NA,SUM,,(blank)
2,N4,S,NA,NA,TUP,,(blank)
2,N4,D,NA,NA,REE,,(blank)
2,N4,D,NA,NA,TUP,,(blank)
2,Q5,D,NA,NA,SUM,,(blank)
2,I2,S,319,3.33,SUM,3.2,(blank)
2,I6,S,244,8.81,BLG,2.9,(blank)
2,Q4,S,71,2.59,MUS,2.9,(blank)
2,H6,S,307,6.95,SUM,2.7,(blank)
2,I4,S,63,8.1,AMB,2.7,(blank)
2,P6,S,118,8.4,AMB,2.6,(blank)
2,D7,S,311,7.33,AMB,2.5,(blank)
2,I2,S,281,4.88,WIT,2.5,(blank)
2,I3,S,19,4.73,SUM,2.5,(blank)
2,M4,S,242,8.87,ERB,2.5,(blank)
2,D7,S,298,2.1,FLD,2.4,(blank)
2,O4,S,228,5.62,WIT,2.4,(blank)
2,C5,S,21,3.82,AMB,2.3,(blank)
2,C7,S,105,3.54,BLO,2.3,(blank)
2,D7,S,64,5.37,BIA,2.3,(blank)
2,E5,S,52,8.48,AMB,2.3,(blank)
2,E5,S,90,2.62,AMB,2.3,(blank)
2,F7,S,180,1.1,REM,2.2,(blank)
2,F1,S,227,8.45,WIT,2.1,(blank)
2,G4,S,246,7.26,REM,2.1,(blank)
2,E7,D,NA,NA,NRO,,(blank)
2,F3,SS,NA,NA,SUM,,(blank)
2,F6,D,NA,NA,SAS,,(blank)
2,F6,D,NA,NA,SUM,,(blank)
2,F7,D,NA,NA,FLD,,(blank)
2,F7,D,NA,NA,SAS,,(blank)
2,F7,D,NA,NA,SAS,,(blank)
2,F7,D,NA,NA,SAS,,(blank)
2,F7,SS,NA,NA,REM,,(blank)
2,F7,SS,NA,NA,REM,,(blank)
2,F7,D,NA,NA,NRO,,(blank)
2,G2,D,NA,NA,SUM,,(blank)
2,G3,D,NA,NA,SUM,,(blank)
2,G6,D,NA,NA,FLD,,(blank)
2,G6,D,NA,6.89,FLD,,(blank)
2,G6,D,NA,NA,BLG,,(blank)
2,I4,D,NA,NA,SAS,,(blank)
2,J6,D,NA,NA,SAS,,(blank)
2,L4,D,NA,NA,SUM,,(blank)
2,L4,D,NA,NA,AMB,,(blank)
2,O5,D,NA,NA,TUP,,(blank)
2,Q4,S,NA,NA,MUS,,(blank)
2,Q5,D,NA,NA,AMB,,(blank)
2,Q6,D,NA,NA,SAS,,(blank)
2,Q7,D,NA,NA,SUM,,(blank)
2,R6,D,NA,NA,SAS,,(blank)
2,R6,D,NA,NA,TUP,,(blank)
2,S5,D,NA,NA,AMB,,(blank)
2,A6,S,149,8.5,AMB,3.5,(blank)
2,F4,S,175,3.66,AMB,3,(blank)
2,J4,S,302,2.5,AMB,2.9,(blank)
2,Q4,S,323,2.77,MUS,2.9,(blank)
2,D7,S,30,6.73,BLO,2.8,(blank)
2,I3,S,64,8.18,AMB,2.7,(blank)
2,E7,S,46,4.23,SUM,2.6,(blank)
2,O4,S,278,7.78,SUM,2.6,(blank)
2,K4,S,265,8.83,REM,2.5,(blank)
2,G6,S,124,8.32,SAS,2.4,(blank)
2,G6,S,220,7.3,REM,2.4,(blank)
2,J3,S,220,8.04,REE,2.4,(blank)
2,B5,S,271,6.36,REM,2.3,(blank)
2,C5,S,92,6.86,AMB,2.3,(blank)
2,H2,S,72,8.21,AMB,2.3,(blank)
2,I2,S,6,8.38,SUM,2.3,(blank)
2,I2,S,208,3.49,WIT,2.3,(blank)
2,I2,S,223,6.83,WIT,2.3,(blank)
2,G6,S,42,2.02,REM,2.2,(blank)
2,G7,S,84,8.24,REM,2.2,(blank)
2,I2,S,250,7.76,WIT,2.2,(blank)
2,J2,S,347,8.3,SUM,2.2,(blank)
2,K3,S,90,3.54,WIT,2.2,
2,C4,S,258,8.46,SAS,2.1,(blank)
2,C7,S,152,5.98,MUS,2.1,(blank)
2,C7,S,297,8.38,MUS,2.1,(blank)
2,C7,S,321,8.07,REM,2.1,(blank)
2,I2,S,235,5.27,WIT,2.1,(blank)
2,O4,S,224,5.52,WIT,2.1,(blank)
2,P4,S,281,8.94,SUM,2.1,(blank)
2,F1,SS,,,WIT,2,(blank)
2,D7,D,NA,NA,BLO,,(blank)
2,I5,D,NA,NA,IRO,,(blank)
2,P5,D,NA,NA,TUP,,(blank)
2,H5,D,NA,NA,SAS,,(blank)
2,H5,D,NA,NA,REM,,(blank)
2,C1,O,115,17.48,TUP,32.9,
2,K5,O,0,7.75,CHO,24.2,(blank)
2,C1,O,145,17.12,BAS,23,
2,K5,O,218,7.83,CHO,22.6,29.4
2,C1,O,146,17.12,BAS,22.1,
2,G6,O,110,16.1,CHO,21.4,
2,K5,O,335,11.34,CHO,20.8,(blank)
2,K5,O,191,17.77,CHO,19.9,(blank)
2,K5,O,42,14.69,CHO,19.7,(blank)
2,K5,O,227,17.71,NRO,19.7,30.2
2,P4,O,5,16.37,BLW,19.7,
2,K5,D,96,10.1,BLO,19.2,29.9
2,K5,O,30,12.84,CHO,19.1,33.2
2,C4,O,331,17.92,CHO,19,
2,J2,O,195,17.62,BLW,19,
2,Q4,O,227,10.31,AMS,18.8,
2,I6,D,56,17.35,CHO,18.6,26.8
2,K5,O,128,17.06,CHO,18.6,(blank)
2,I6,O,43,17.71,CHO,18.3,
2,K5,O,98,8.08,CHO,17.5,19.1
2,K5,O,106,17.7,CHO,17.2,(blank)
2,A6,O,32,17.16,SCO,17,
2,I4,O,48,16.46,REM,16.5,
2,B6,O,335,14.1,VIP,16.1,
2,D4,O,24,17.71,CHO,16,
2,G2,O,189,17.1,REM,16,
2,H2,O,160,17.44,SUM,15.2,
2,K5,O,193,17.77,CHO,15.2,(blank)
2,Q6,O,292,15.94,SUM,15,
2,Q4,O,261,5.53,BLW,14.6,
2,A6,O,11,15.4,SCO,14.4,
2,K5,O,89,15.54,WHO,14.4,(blank)
2,K5,D,276,17.57,BLO,14,13.1
2,K5,D,241,3.96,BLO,13.8,22.7
2,P4,O,32,17.7,GRA,13.7,
2,R5,O,204,15.47,SUM,13.7,
2,B6,O,305,13.87,VIP,13.4,
2,I6,O,133,17.36,CHO,12.9,
2,K5,O,222,12.52,CHO,12.9,(blank)
2,I6,O,138,17.8,CHO,12.6,
2,Q6,O,296,15.17,SUM,12.5,
2,K5,O,61,9.28,CHO,11.9,(blank)
2,K5,D,246,9.51,CHO,11.6,18.8
2,K5,D,292,15.59,NRO,11.4,25.2
2,D1,O,205,17.84,TUP,10.9,
2,K5,O,71,15.46,CHO,10.6,(blank)
2,K5,O,211,11.38,CHO,10.6,(blank)
2,J2,O,133,17.5,BAS,10.4,
2,S5,O,140,15.87,AMB,10.4,
2,K5,O,8,14.58,CHO,10.1,21.5
2,K5,O,283,4.3,NRO,10.1,25.7
2,H5,O,286,,SAS,10,
2,E3,O,345,15.94,SUM,9.9,
2,E1,O,235,15.87,BAS,9.3,
2,Q4,O,314,17.52,BLW,9.3,
2,J3,O,156,13.28,SUM,9.1,
2,G2,O,288,15.01,SUM,9,
2,B4,O,210,8.58,REM,8.9,
2,A6,O,306,14.46,SCO,8.8,
2,I6,O,66,17.69,CHO,8.7,
2,O4,O,165,4.81,REM,8.7,
2,K4,O,200,17.82,TUP,8.5,
2,K5,O,307,16.59,NRO,8.4,(blank)
2,B6,D,354,16.8,VIP,8,10.4
2,F6,O,77,17.8,REM,8,
2,K5,D,59,9.28,CHO,7.8,8.3
2,K5,O,72,2.74,PIH,7.8,(blank)
